Row Labels,Session_Length,Max_Page_Reached,Price_Count,Price_Variance,High_Intent,,,,,,,,,
22026,31,5,31,142.3182796,0,,,,,,,,,
22027,3,1,3,0,0,,,,,,,,,
22028,2,2,2,0,1,,,,,,,,,
22029,12,5,12,56.62878788,0,,,,,,,,,
22030,6,4,6,155.4666667,0,,,,,,,,,
22031,13,1,13,173.6923077,0,,,,,,,,,
22032,2,1,2,578,0,,,,,,,,,
22033,7,1,7,132.2857143,0,,,,,,,,,
22034,2,3,2,12.5,0,,,,,,,,,
22035,17,5,17,187.7205882,0,,,,,,,,,
22036,3,1,3,0,0,,,,,,,,,
22037,4,3,4,8.333333333,0,,,,,,,,,
22038,2,1,2,200,0,,,,,,,,,
22039,5,1,5,451.2,0,,,,,,,,,
22040,1,2,1,0,1,,,,,,,,,
22041,1,2,1,0,1,,,,,,,,,
22042,1,1,1,0,0,,,,,,,,,
22043,1,1,1,0,0,,,,,,,,,
22044,1,2,1,0,1,,,,,,,,,
22045,2,1,2,0,0,,,,,,,,,
22046,10,3,10,130.7666667,0,,,,,,,,,
22047,3,3,3,58.33333333,0,,,,,,,,,
22048,11,4,11,108.4909091,0,,,,,,,,,
22049,1,1,1,0,0,,,,,,,,,
22050,2,1,2,420.5,0,,,,,,,,,
22051,6,3,6,191.1,0,,,,,,,,,
22052,4,3,4,160.6666667,0,,,,,,,,,
22053,2,1,2,0,0,,,,,,,,,
22054,5,4,5,114.8,0,,,,,,,,,
22055,13,3,13,187.6923077,0,,,,,,,,,
22056,14,5,14,117.6483516,0,,,,,,,,,
22057,2,2,2,98,0,,,,,,,,,
22058,20,4,20,169.6289474,0,,,,,,,,,
22059,1,2,1,0,1,,,,,,,,,
22060,3,2,3,8.333333333,0,,,,,,,,,
22061,1,4,1,0,1,,,,,,,,,
22062,1,2,1,0,1,,,,,,,,,
22063,8,1,8,113.8392857,0,,,,,,,,,
22064,3,1,3,0,0,,,,,,,,,
22065,1,1,1,0,0,,,,,,,,,
22066,8,1,8,38.83928571,0,,,,,,,,,
22067,1,1,1,0,0,,,,,,,,,
22068,18,2,18,104.4869281,0,,,,,,,,,
22069,10,2,10,133.6,0,,,,,,,,,
22070,6,1,6,146.2666667,0,,,,,,,,,
22071,1,2,1,0,1,,,,,,,,,
22072,21,2,21,137.4619048,0,,,,,,,,,
22073,55,4,55,213.6464646,0,,,,,,,,,
22074,8,3,8,220.9821429,0,,,,,,,,,
22075,5,1,5,515.3,0,,,,,,,,,
22076,1,1,1,0,0,,,,,,,,,
22077,3,3,3,192,0,,,,,,,,,
22078,38,5,38,111.6216216,0,,,,,,,,,
22079,12,5,12,131.1742424,0,,,,,,,,,
22080,3,2,3,145.3333333,0,,,,,,,,,
22081,2,1,2,180.5,0,,,,,,,,,
22082,7,4,7,361.5714286,0,,,,,,,,,
22083,2,1,2,12.5,0,,,,,,,,,
22084,8,2,8,62.85714286,0,,,,,,,,,
22085,4,2,4,22.91666667,0,,,,,,,,,
22086,8,4,8,102.9821429,0,,,,,,,,,
22087,10,3,10,239.5555556,0,,,,,,,,,
22088,3,3,3,16.33333333,0,,,,,,,,,
22089,4,2,4,56.25,0,,,,,,,,,
22090,9,2,9,115.2777778,0,,,,,,,,,
22091,5,1,5,132.3,0,,,,,,,,,
22092,1,1,1,0,0,,,,,,,,,
22093,6,2,6,54.16666667,0,,,,,,,,,
22094,1,2,1,0,1,,,,,,,,,
22095,11,4,11,127.8727273,0,,,,,,,,,
22096,2,1,2,420.5,0,,,,,,,,,
22097,2,1,2,0,0,,,,,,,,,
22098,1,2,1,0,1,,,,,,,,,
22099,2,1,2,112.5,0,,,,,,,,,
22100,24,5,24,215.9547101,0,,,,,,,,,
22101,1,1,1,0,0,,,,,,,,,
22102,21,5,21,143.6619048,0,,,,,,,,,
22103,4,1,4,106.9166667,0,,,,,,,,,
22104,2,2,2,180.5,0,,,,,,,,,
22105,11,5,11,81.81818182,0,,,,,,,,,
22106,7,3,7,47.23809524,0,,,,,,,,,
22107,17,3,17,196.1397059,0,,,,,,,,,
22108,2,2,2,12.5,0,,,,,,,,,
22109,2,1,2,0,0,,,,,,,,,
22110,4,2,4,111.5833333,0,,,,,,,,,
22111,3,2,3,0,1,,,,,,,,,
22112,1,1,1,0,0,,,,,,,,,
22113,9,3,9,227.25,0,,,,,,,,,
22114,1,2,1,0,1,,,,,,,,,
22115,7,2,7,105.952381,0,,,,,,,,,
22116,4,2,4,158.25,0,,,,,,,,,
22117,2,2,2,180.5,0,,,,,,,,,
22118,6,2,6,176.2666667,0,,,,,,,,,
22119,2,5,2,12.5,0,,,,,,,,,
22120,3,5,3,86.33333333,0,,,,,,,,,
22121,1,1,1,0,0,,,,,,,,,
22122,10,1,10,61.51111111,0,,,,,,,,,
22123,9,3,9,18.75,0,,,,,,,,,
22124,3,1,3,305.3333333,0,,,,,,,,,
22125,1,1,1,0,0,,,,,,,,,
22126,2,3,2,0,1,,,,,,,,,
22127,12,4,12,127.8787879,0,,,,,,,,,
22128,10,4,10,158.7111111,0,,,,,,,,,
22129,28,3,28,120.0357143,0,,,,,,,,,
22130,8,1,8,112.5,0,,,,,,,,,
22131,5,3,5,57.5,0,,,,,,,,,
22132,2,1,2,0,0,,,,,,,,,
22133,11,2,11,78.45454545,0,,,,,,,,,
22134,10,4,10,104.0111111,0,,,,,,,,,
22135,3,4,3,108.3333333,0,,,,,,,,,
22136,13,4,13,39.80769231,0,,,,,,,,,
22137,9,1,9,153.1111111,0,,,,,,,,,
22138,7,1,7,97.14285714,0,,,,,,,,,
22139,2,2,2,242,0,,,,,,,,,
22140,12,3,12,237.9015152,0,,,,,,,,,
22141,4,3,4,147.6666667,0,,,,,,,,,
22142,3,3,3,8.333333333,0,,,,,,,,,
22143,7,4,7,70.23809524,0,,,,,,,,,
22144,1,1,1,0,0,,,,,,,,,
22145,1,3,1,0,1,,,,,,,,,
22146,1,2,1,0,1,,,,,,,,,
22147,7,4,7,234.5714286,0,,,,,,,,,
22148,1,1,1,0,0,,,,,,,,,
22149,18,3,18,215.4117647,0,,,,,,,,,
22150,1,1,1,0,0,,,,,,,,,
22151,26,4,26,98.04461538,0,,,,,,,,,
22152,26,4,26,106.9846154,0,,,,,,,,,
22153,17,1,17,173.9852941,0,,,,,,,,,
22154,8,4,8,204.2142857,0,,,,,,,,,
22155,2,1,2,760.5,0,,,,,,,,,
22156,5,3,5,32.5,0,,,,,,,,,
22157,7,2,7,154.2857143,0,,,,,,,,,
22158,3,1,3,33.33333333,0,,,,,,,,,
22159,5,1,5,49.7,0,,,,,,,,,
22160,29,3,29,130.953202,0,,,,,,,,,
22161,26,3,26,109.0153846,0,,,,,,,,,
22162,3,1,3,8.333333333,0,,,,,,,,,
22163,3,2,3,192,0,,,,,,,,,
22164,6,1,6,96.66666667,0,,,,,,,,,
22165,4,1,4,80.66666667,0,,,,,,,,,
22166,36,3,36,104.615873,0,,,,,,,,,
22167,3,2,3,65.33333333,0,,,,,,,,,
22168,17,3,17,129.8602941,0,,,,,,,,,
22169,9,1,9,79.86111111,0,,,,,,,,,
22170,13,4,13,75.91025641,0,,,,,,,,,
22171,42,5,42,139.4262485,0,,,,,,,,,
22172,16,1,16,215.85,0,,,,,,,,,
22173,1,1,1,0,0,,,,,,,,,
22174,1,1,1,0,0,,,,,,,,,
22175,7,1,7,93.47619048,0,,,,,,,,,
22176,1,1,1,0,0,,,,,,,,,
22177,5,1,5,99.2,0,,,,,,,,,
22178,2,3,2,50,0,,,,,,,,,
22179,6,3,6,430.6666667,0,,,,,,,,,
22180,3,1,3,20.33333333,0,,,,,,,,,
22181,30,1,30,91.97816092,0,,,,,,,,,
22182,11,4,11,93.45454545,0,,,,,,,,,
22183,7,4,7,118.6666667,0,,,,,,,,,
22184,15,4,15,159,0,,,,,,,,,
22185,2,1,2,420.5,0,,,,,,,,,
22186,1,1,1,0,0,,,,,,,,,
22187,3,1,3,133.3333333,0,,,,,,,,,
22188,6,2,6,390.3,0,,,,,,,,,
22189,4,4,4,43.58333333,0,,,,,,,,,
22190,2,2,2,12.5,0,,,,,,,,,
22191,6,2,6,57.76666667,0,,,,,,,,,
22192,1,1,1,0,0,,,,,,,,,
22193,1,1,1,0,0,,,,,,,,,
22194,2,1,2,12.5,0,,,,,,,,,
22195,3,2,3,8.333333333,0,,,,,,,,,
22196,1,1,1,0,0,,,,,,,,,
22197,4,1,4,49,0,,,,,,,,,
22198,5,2,5,208.7,0,,,,,,,,,
22199,29,5,29,66.31527094,0,,,,,,,,,
22200,3,1,3,192,0,,,,,,,,,
22201,4,2,4,153.6666667,0,,,,,,,,,
22202,1,2,1,0,1,,,,,,,,,
22203,1,1,1,0,0,,,,,,,,,
22204,4,1,4,89.58333333,0,,,,,,,,,
22205,2,2,2,12.5,0,,,,,,,,,
22206,2,1,2,288,0,,,,,,,,,
22207,13,4,13,228.5,0,,,,,,,,,
22208,3,1,3,670.3333333,0,,,,,,,,,
22209,1,1,1,0,0,,,,,,,,,
22210,6,1,6,30,0,,,,,,,,,
22211,2,2,2,0,1,,,,,,,,,
22212,1,1,1,0,0,,,,,,,,,
22213,18,3,18,152.7222222,0,,,,,,,,,
22214,11,1,11,213.2181818,0,,,,,,,,,
22215,3,4,3,240.3333333,0,,,,,,,,,
22216,5,5,5,20,0,,,,,,,,,
22217,6,1,6,231.1,0,,,,,,,,,
22218,18,4,18,146.3529412,0,,,,,,,,,
22219,3,1,3,33.33333333,0,,,,,,,,,
22220,4,2,4,210.6666667,0,,,,,,,,,
22221,2,1,2,420.5,0,,,,,,,,,
22222,1,1,1,0,0,,,,,,,,,
22223,2,4,2,12.5,0,,,,,,,,,
22224,1,1,1,0,0,,,,,,,,,
22225,5,3,5,161.7,0,,,,,,,,,
22226,5,4,5,30,0,,,,,,,,,
22227,2,5,2,0,1,,,,,,,,,
22228,5,2,5,231.7,0,,,,,,,,,
22229,8,5,8,222,0,,,,,,,,,
22230,8,2,8,202.8571429,0,,,,,,,,,
22231,6,2,6,0,1,,,,,,,,,
22232,10,3,10,191.3444444,0,,,,,,,,,
22233,13,3,13,272.5641026,0,,,,,,,,,
22234,1,1,1,0,0,,,,,,,,,
22235,23,5,23,109.5849802,0,,,,,,,,,
22236,2,3,2,50,0,,,,,,,,,
22237,13,3,13,146.0769231,0,,,,,,,,,
22238,31,5,31,184.5698925,0,,,,,,,,,
22239,3,1,3,50.33333333,0,,,,,,,,,
22240,2,1,2,12.5,0,,,,,,,,,
22241,21,2,21,140.547619,0,,,,,,,,,
22242,2,4,2,144.5,0,,,,,,,,,
22243,2,1,2,12.5,0,,,,,,,,,
22244,2,3,2,24.5,0,,,,,,,,,
22245,3,1,3,240.3333333,0,,,,,,,,,
22246,18,3,18,171.7647059,0,,,,,,,,,
22247,2,2,2,98,0,,,,,,,,,
22248,4,1,4,100,0,,,,,,,,,
22249,3,1,3,37.33333333,0,,,,,,,,,
22250,1,1,1,0,0,,,,,,,,,
22251,3,2,3,8.333333333,0,,,,,,,,,
22252,8,4,8,134.2857143,0,,,,,,,,,
22253,17,4,17,228.3676471,0,,,,,,,,,
22254,3,3,3,280.3333333,0,,,,,,,,,
22255,1,4,1,0,1,,,,,,,,,
22256,1,2,1,0,1,,,,,,,,,
22257,3,2,3,90.33333333,0,,,,,,,,,
22258,1,1,1,0,0,,,,,,,,,
22259,1,1,1,0,0,,,,,,,,,
22260,9,1,9,268.5277778,0,,,,,,,,,
22261,2,1,2,12.5,0,,,,,,,,,
22262,1,2,1,0,1,,,,,,,,,
22263,2,1,2,0,0,,,,,,,,,
22264,12,1,12,125.7878788,0,,,,,,,,,
22265,1,4,1,0,1,,,,,,,,,
22266,1,1,1,0,0,,,,,,,,,
22267,1,2,1,0,1,,,,,,,,,
22268,15,5,15,243.4952381,0,,,,,,,,,
22269,12,3,12,238.8787879,0,,,,,,,,,
22270,6,2,6,120.2666667,0,,,,,,,,,
22271,9,5,9,109.1944444,0,,,,,,,,,
22272,2,2,2,0,1,,,,,,,,,
22273,2,2,2,288,0,,,,,,,,,
22274,1,1,1,0,0,,,,,,,,,
22275,8,4,8,42.85714286,0,,,,,,,,,
22276,5,2,5,71.3,0,,,,,,,,,
22277,4,2,4,428.25,0,,,,,,,,,
22278,3,1,3,160.3333333,0,,,,,,,,,
22279,2,1,2,50,0,,,,,,,,,
22280,6,1,6,227.2,0,,,,,,,,,
22281,14,4,14,333.9120879,0,,,,,,,,,
22282,10,4,10,81.73333333,0,,,,,,,,,
22283,2,1,2,0,0,,,,,,,,,
22284,16,4,16,256.1625,0,,,,,,,,,
22285,5,2,5,125.3,0,,,,,,,,,
22286,10,5,10,72.54444444,0,,,,,,,,,
22287,22,3,22,76.51298701,0,,,,,,,,,
22288,19,2,19,120.3157895,0,,,,,,,,,
22289,7,3,7,185.2857143,0,,,,,,,,,
22290,2,1,2,420.5,0,,,,,,,,,
22291,3,1,3,8.333333333,0,,,,,,,,,
22292,6,1,6,219.1,0,,,,,,,,,
22293,7,3,7,281.4761905,0,,,,,,,,,
22294,2,3,2,2,0,,,,,,,,,
22295,4,3,4,380.6666667,0,,,,,,,,,
22296,5,1,5,180.7,0,,,,,,,,,
22297,3,4,3,0,1,,,,,,,,,
22298,11,3,11,158.2181818,0,,,,,,,,,
22299,5,1,5,229,0,,,,,,,,,
22300,1,1,1,0,0,,,,,,,,,
22301,2,1,2,364.5,0,,,,,,,,,
22302,3,1,3,33.33333333,0,,,,,,,,,
22303,2,1,2,242,0,,,,,,,,,
22304,1,1,1,0,0,,,,,,,,,
22305,9,1,9,164.8611111,0,,,,,,,,,
22306,3,1,3,75,0,,,,,,,,,
22307,2,2,2,50,0,,,,,,,,,
22308,30,1,30,220.8747126,0,,,,,,,,,
22309,15,1,15,86.42857143,0,,,,,,,,,
22310,3,4,3,75,0,,,,,,,,,
22311,6,2,6,182.8,0,,,,,,,,,
22312,2,1,2,98,0,,,,,,,,,
22313,33,5,33,165.3825758,0,,,,,,,,,
22314,3,3,3,444,0,,,,,,,,,
22315,1,1,1,0,0,,,,,,,,,
22316,9,3,9,236.7777778,0,,,,,,,,,
22317,1,2,1,0,1,,,,,,,,,
22318,1,1,1,0,0,,,,,,,,,
22319,13,4,13,213.9102564,0,,,,,,,,,
22320,17,4,17,153.7573529,0,,,,,,,,,
22321,9,3,9,142.1111111,0,,,,,,,,,
22322,16,5,16,136.4291667,0,,,,,,,,,
22323,2,1,2,12.5,0,,,,,,,,,
22324,6,1,6,181.7666667,0,,,,,,,,,
22325,7,2,7,290.1428571,0,,,,,,,,,
22326,4,1,4,339,0,,,,,,,,,
22327,1,3,1,0,1,,,,,,,,,
22328,4,4,4,60.25,0,,,,,,,,,
22329,31,4,31,102.3462366,0,,,,,,,,,
22330,1,2,1,0,1,,,,,,,,,
22331,4,5,4,33.33333333,0,,,,,,,,,
22332,3,2,3,33.33333333,0,,,,,,,,,
22333,2,1,2,420.5,0,,,,,,,,,
22334,1,1,1,0,0,,,,,,,,,
22335,9,4,9,34.02777778,0,,,,,,,,,
22336,1,5,1,0,1,,,,,,,,,
22337,11,5,11,126.8181818,0,,,,,,,,,
22338,15,3,15,208.4095238,0,,,,,,,,,
22339,4,1,4,25,0,,,,,,,,,
22340,1,3,1,0,1,,,,,,,,,
22341,5,1,5,435.8,0,,,,,,,,,
22342,3,1,3,8.333333333,0,,,,,,,,,
22343,2,1,2,50,0,,,,,,,,,
22344,1,1,1,0,0,,,,,,,,,
22345,5,1,5,168.3,0,,,,,,,,,
22346,1,1,1,0,0,,,,,,,,,
22347,1,1,1,0,0,,,,,,,,,
22348,1,2,1,0,1,,,,,,,,,
22349,14,1,14,144.2692308,0,,,,,,,,,
22350,4,3,4,314.9166667,0,,,,,,,,,
22351,8,3,8,156.2678571,0,,,,,,,,,
22352,1,2,1,0,1,,,,,,,,,
22353,6,2,6,76.66666667,0,,,,,,,,,
22354,4,2,4,112.3333333,0,,,,,,,,,
22355,1,1,1,0,0,,,,,,,,,
22356,16,1,16,303.2625,0,,,,,,,,,
22357,3,2,3,337,0,,,,,,,,,
22358,17,4,17,134.0661765,0,,,,,,,,,
22359,6,2,6,227.2,0,,,,,,,,,
22360,6,4,6,195.7666667,0,,,,,,,,,
22361,32,1,32,147.5443548,0,,,,,,,,,
22362,6,2,6,79.5,0,,,,,,,,,
22363,6,2,6,96.26666667,0,,,,,,,,,
22364,7,3,7,191,0,,,,,,,,,
22365,9,2,9,90.11111111,0,,,,,,,,,
22366,9,4,9,140.5277778,0,,,,,,,,,
22367,4,1,4,453.5833333,0,,,,,,,,,
22368,2,2,2,0,1,,,,,,,,,
22369,3,3,3,220.3333333,0,,,,,,,,,
22370,5,2,5,251.8,0,,,,,,,,,
22371,3,4,3,192,0,,,,,,,,,
22372,3,1,3,50.33333333,0,,,,,,,,,
22373,2,4,2,288,0,,,,,,,,,
22374,30,4,30,168.437931,0,,,,,,,,,
22375,8,5,8,115.6964286,0,,,,,,,,,
22376,2,2,2,50,0,,,,,,,,,
22377,10,5,10,148.9888889,0,,,,,,,,,
22378,1,1,1,0,0,,,,,,,,,
22379,24,4,24,118.7826087,0,,,,,,,,,
22380,11,4,11,121.7636364,0,,,,,,,,,
22381,1,1,1,0,0,,,,,,,,,
22382,1,1,1,0,0,,,,,,,,,
22383,2,2,2,2,0,,,,,,,,,
22384,12,3,12,59.33333333,0,,,,,,,,,
22385,1,1,1,0,0,,,,,,,,,
22386,15,2,15,137.552381,0,,,,,,,,,
22387,1,1,1,0,0,,,,,,,,,
22388,4,2,4,125.3333333,0,,,,,,,,,
22389,6,4,6,72.66666667,0,,,,,,,,,
22390,5,3,5,124.3,0,,,,,,,,,
22391,2,1,2,112.5,0,,,,,,,,,
22392,9,4,9,154.2777778,0,,,,,,,,,
22393,2,1,2,0,0,,,,,,,,,
22394,6,3,6,257.7666667,0,,,,,,,,,
22395,14,4,14,54.53296703,0,,,,,,,,,
22396,7,3,7,358.6190476,0,,,,,,,,,
22397,6,4,6,154.5666667,0,,,,,,,,,
22398,7,1,7,363.5714286,0,,,,,,,,,
22399,6,2,6,56.66666667,0,,,,,,,,,
22400,9,1,9,115.25,0,,,,,,,,,
22401,7,1,7,199.3333333,0,,,,,,,,,
22402,7,4,7,191.8095238,0,,,,,,,,,
22403,16,5,16,142.25,0,,,,,,,,,
22404,6,3,6,61.5,0,,,,,,,,,
22405,1,1,1,0,0,,,,,,,,,
22406,4,1,4,112.3333333,0,,,,,,,,,
22407,2,1,2,112.5,0,,,,,,,,,
22408,3,1,3,280.3333333,0,,,,,,,,,
22409,5,4,5,42.5,0,,,,,,,,,
22410,7,1,7,111.952381,0,,,,,,,,,
22411,2,1,2,0,0,,,,,,,,,
22412,5,3,5,42.5,0,,,,,,,,,
22413,10,1,10,63.61111111,0,,,,,,,,,
22414,12,2,12,118.0833333,0,,,,,,,,,
22415,8,4,8,112,0,,,,,,,,,
22416,5,2,5,166.3,0,,,,,,,,,
22417,3,1,3,145.3333333,0,,,,,,,,,
22418,1,1,1,0,0,,,,,,,,,
22419,4,2,4,356.9166667,0,,,,,,,,,
22420,6,5,6,116.2666667,0,,,,,,,,,
22421,14,1,14,88.68131868,0,,,,,,,,,
22422,11,2,11,138.7636364,0,,,,,,,,,
22423,3,2,3,240.3333333,0,,,,,,,,,
22424,4,2,4,153.6666667,0,,,,,,,,,
22425,3,4,3,33.33333333,0,,,,,,,,,
22426,17,5,17,61.98529412,0,,,,,,,,,
22427,8,4,8,157.9821429,0,,,,,,,,,
22428,3,4,3,210.3333333,0,,,,,,,,,
22429,2,4,2,578,0,,,,,,,,,
22430,8,5,8,35.26785714,0,,,,,,,,,
22431,6,4,6,211.7666667,0,,,,,,,,,
22432,4,1,4,22.91666667,0,,,,,,,,,
22433,195,5,195,145.8179752,0,,,,,,,,,
22434,2,1,2,8,0,,,,,,,,,
22435,17,4,17,200.1176471,0,,,,,,,,,
22436,7,4,7,177.952381,0,,,,,,,,,
22437,4,1,4,25,0,,,,,,,,,
22438,11,2,11,126.1636364,0,,,,,,,,,
22439,33,5,33,149.5,0,,,,,,,,,
22440,8,5,8,142.9821429,0,,,,,,,,,
22441,2,1,2,420.5,0,,,,,,,,,
22442,16,3,16,329.45,0,,,,,,,,,
22443,9,4,9,345.25,0,,,,,,,,,
22444,1,2,1,0,1,,,,,,,,,
22445,6,1,6,74.16666667,0,,,,,,,,,
22446,5,1,5,62.2,0,,,,,,,,,
22447,2,2,2,288,0,,,,,,,,,
22448,1,1,1,0,0,,,,,,,,,
22449,3,2,3,50.33333333,0,,,,,,,,,
22450,1,1,1,0,0,,,,,,,,,
22451,1,1,1,0,0,,,,,,,,,
22452,9,3,9,50,0,,,,,,,,,
22453,3,2,3,33.33333333,0,,,,,,,,,
22454,6,5,6,56.66666667,0,,,,,,,,,
22455,1,1,1,0,0,,,,,,,,,
22456,1,1,1,0,0,,,,,,,,,
22457,2,1,2,12.5,0,,,,,,,,,
22458,4,4,4,111.5833333,0,,,,,,,,,
22459,2,2,2,12.5,0,,,,,,,,,
22460,1,2,1,0,1,,,,,,,,,
22461,5,2,5,29.2,0,,,,,,,,,
22462,1,3,1,0,1,,,,,,,,,
22463,30,4,30,143.4436782,0,,,,,,,,,
22464,40,4,40,160.574359,0,,,,,,,,,
22465,2,1,2,40.5,0,,,,,,,,,
22466,1,2,1,0,1,,,,,,,,,
22467,26,4,26,243.1446154,0,,,,,,,,,
22468,5,2,5,108.3,0,,,,,,,,,
22469,11,4,11,176.8727273,0,,,,,,,,,
22470,1,1,1,0,0,,,,,,,,,
22471,5,1,5,101.2,0,,,,,,,,,
22472,4,1,4,526.9166667,0,,,,,,,,,
22473,2,1,2,578,0,,,,,,,,,
22474,5,2,5,123.7,0,,,,,,,,,
22475,10,1,10,124.2666667,0,,,,,,,,,
22476,9,4,9,129.1111111,0,,,,,,,,,
22477,1,1,1,0,0,,,,,,,,,
22478,1,1,1,0,0,,,,,,,,,
22479,1,1,1,0,0,,,,,,,,,
22480,1,1,1,0,0,,,,,,,,,
22481,3,4,3,90.33333333,0,,,,,,,,,
22482,3,3,3,16.33333333,0,,,,,,,,,
22483,12,5,12,42.99242424,0,,,,,,,,,
22484,2,1,2,200,0,,,,,,,,,
22485,7,4,7,176.9047619,0,,,,,,,,,
22486,5,3,5,140.3,0,,,,,,,,,
22487,8,4,8,119.4107143,0,,,,,,,,,
22488,1,1,1,0,0,,,,,,,,,
22489,27,4,27,166.3703704,0,,,,,,,,,
22490,16,4,16,161.7625,0,,,,,,,,,
22491,15,2,15,165.8380952,0,,,,,,,,,
22492,1,5,1,0,1,,,,,,,,,
22493,7,1,7,137.6190476,0,,,,,,,,,
22494,6,1,6,127.7666667,0,,,,,,,,,
22495,4,1,4,56.25,0,,,,,,,,,
22496,10,2,10,47.43333333,0,,,,,,,,,
22497,8,1,8,181.6428571,0,,,,,,,,,
22498,7,4,7,461.2380952,0,,,,,,,,,
22499,4,1,4,22.91666667,0,,,,,,,,,
22500,3,2,3,65.33333333,0,,,,,,,,,
22501,5,1,5,396.8,0,,,,,,,,,
22502,7,4,7,143.1428571,0,,,,,,,,,
22503,6,4,6,64.16666667,0,,,,,,,,,
22504,1,1,1,0,0,,,,,,,,,
22505,2,1,2,242,0,,,,,,,,,
22506,1,1,1,0,0,,,,,,,,,
22507,5,2,5,83.8,0,,,,,,,,,
22508,1,1,1,0,0,,,,,,,,,
22509,6,1,6,145.7666667,0,,,,,,,,,
22510,1,1,1,0,0,,,,,,,,,
22511,9,4,9,266.4444444,0,,,,,,,,,
22512,3,1,3,75,0,,,,,,,,,
22513,1,1,1,0,0,,,,,,,,,
22514,2,1,2,50,0,,,,,,,,,
22515,2,1,2,50,0,,,,,,,,,
22516,2,1,2,180.5,0,,,,,,,,,
22517,7,3,7,20.23809524,0,,,,,,,,,
22518,1,1,1,0,0,,,,,,,,,
22519,11,4,11,172.8181818,0,,,,,,,,,
22520,3,2,3,0,1,,,,,,,,,
22521,27,1,27,95.23076923,0,,,,,,,,,
22522,52,4,52,80.65309201,0,,,,,,,,,
22523,12,3,12,40.42424242,0,,,,,,,,,
22524,6,1,6,86.96666667,0,,,,,,,,,
22525,1,1,1,0,0,,,,,,,,,
22526,1,1,1,0,0,,,,,,,,,
22527,4,3,4,16.66666667,0,,,,,,,,,
22528,18,4,18,171.9477124,0,,,,,,,,,
22529,5,1,5,298.8,0,,,,,,,,,
22530,9,3,9,87,0,,,,,,,,,
22531,3,1,3,645.3333333,0,,,,,,,,,
22532,1,3,1,0,1,,,,,,,,,
22533,1,1,1,0,0,,,,,,,,,
22534,1,1,1,0,0,,,,,,,,,
22535,4,1,4,240.6666667,0,,,,,,,,,
22536,2,1,2,12.5,0,,,,,,,,,
22537,2,1,2,0,0,,,,,,,,,
22538,1,2,1,0,1,,,,,,,,,
22539,9,2,9,140.4444444,0,,,,,,,,,
22540,8,4,8,129.1428571,0,,,,,,,,,
22541,1,3,1,0,1,,,,,,,,,
22542,1,1,1,0,0,,,,,,,,,
22543,5,1,5,315.8,0,,,,,,,,,
22544,5,1,5,42.5,0,,,,,,,,,
22545,8,4,8,150.5714286,0,,,,,,,,,
22546,3,1,3,58.33333333,0,,,,,,,,,
22547,5,4,5,79,0,,,,,,,,,
22548,8,3,8,228.2142857,0,,,,,,,,,
22549,7,1,7,83.23809524,0,,,,,,,,,
22550,5,1,5,171.7,0,,,,,,,,,
22551,1,1,1,0,0,,,,,,,,,
22552,12,2,12,78.99242424,0,,,,,,,,,
22553,3,3,3,186.3333333,0,,,,,,,,,
22554,4,2,4,174.9166667,0,,,,,,,,,
22555,6,2,6,70.66666667,0,,,,,,,,,
22556,12,3,12,89.51515152,0,,,,,,,,,
22557,8,3,8,107.9285714,0,,,,,,,,,
22558,12,4,12,85.35606061,0,,,,,,,,,
22559,5,2,5,150.3,0,,,,,,,,,
22560,3,5,3,120.3333333,0,,,,,,,,,
22561,1,3,1,0,1,,,,,,,,,
22562,2,1,2,578,0,,,,,,,,,
22563,2,4,2,0,1,,,,,,,,,
22564,2,1,2,312.5,0,,,,,,,,,
22565,6,2,6,97.76666667,0,,,,,,,,,
22566,1,1,1,0,0,,,,,,,,,
22567,11,3,11,186.4181818,0,,,,,,,,,
22568,2,1,2,180.5,0,,,,,,,,,
22569,4,1,4,48.25,0,,,,,,,,,
22570,10,4,10,64.66666667,0,,,,,,,,,
22571,3,1,3,777,0,,,,,,,,,
22572,2,1,2,50,0,,,,,,,,,
22573,18,4,18,114.5,0,,,,,,,,,
22574,1,1,1,0,0,,,,,,,,,
22575,27,5,27,174.6096866,0,,,,,,,,,
22576,11,1,11,106.2727273,0,,,,,,,,,
22577,2,2,2,180.5,0,,,,,,,,,
22578,1,3,1,0,1,,,,,,,,,
22579,2,1,2,180.5,0,,,,,,,,,
22580,1,4,1,0,1,,,,,,,,,
22581,6,4,6,120.6666667,0,,,,,,,,,
22582,4,1,4,6.25,0,,,,,,,,,
22583,8,4,8,140.2142857,0,,,,,,,,,
22584,10,4,10,107.8222222,0,,,,,,,,,
22585,1,1,1,0,0,,,,,,,,,
22586,14,4,14,127.1703297,0,,,,,,,,,
22587,6,1,6,367.7666667,0,,,,,,,,,
22588,2,1,2,0,0,,,,,,,,,
22589,2,1,2,578,0,,,,,,,,,
22590,6,2,6,209.7666667,0,,,,,,,,,
22591,2,1,2,200,0,,,,,,,,,
22592,3,1,3,20.33333333,0,,,,,,,,,
22593,30,3,30,135.8954023,0,,,,,,,,,
22594,5,3,5,185.3,0,,,,,,,,,
22595,1,1,1,0,0,,,,,,,,,
22596,5,3,5,115.2,0,,,,,,,,,
22597,3,1,3,305.3333333,0,,,,,,,,,
22598,3,3,3,133,0,,,,,,,,,
22599,38,5,38,119.5426743,0,,,,,,,,,
